object_id,amplitude,ls_time,ls_wave,rise_time,fade_time,fwhm,rise_fade_ratio,compactness,rise_slope,tde_power_law_error,template_chisq_tde,linear_decay_slope,mean_color_gr,std_color_gr,total_radiated_energy_proxy,color_monotonicity,negative_flux_fraction,percentile_ratio_20_50,percentile_ratio_80_max,rise_fireball_error,pre_peak_var,reduced_chi_square,fade_shape_correlation,baseline_ratio,color_cooling_rate,color_slope_gr,ug_peak,gr_peak,ur_peak,flux_ratio_ug,flux_ratio_gr,flux_kurtosis,flux_skew,robust_duration,duty_cycle,redshift,redshift_err,rest_rise_time,rest_fade_time,rest_fwhm,absolute_magnitude_proxy,total_radiated_energy,log_tde_error
edlothiad_hadhod_uir,0.9993797622472993,443.6544718771477,29149.03908701406,1100.6057373737349,467.7574383838364,1403.2723151515092,2.3529411764705928,1205.3095911783348,0.0009080270330336629,0.1877673285428756,0.06266210270147267,-0.6434931028188616,-0.030988181519194514,0.00861135187733181,8754.762522513716,-0.7999999999999999,0.06382978723404255,0.3833570385770704,0.8739646672295804,0.0680078363554523,0.06800783635545231,1.067249724184752,-0.9514767278699899,-0.16762396106307445,-0.0047637240746635015,-0.005388949747306828,-0.011166358799647847,-0.023447931198331336,-0.03461428999797906,1.0103376647613227,1.0218312316113596,-0.7186544001182207,-0.030514785842698254,1113.915200000003,0.40892640497104543,1.098,,524.5975869274237,222.95397444415465,668.8619233324639,-0.20431483860882058,10574.010929454587,-0.7263799702890078
edlothiad_melethril_braig,2.2013600341075077,439.59362552637754,14121.800289185354,118.11382323232829,141.73658787878958,259.85041111111786,0.833333333333359,-747.9676930756675,0.018637615597096223,0.5389682742895864,0.5015511557657698,0.0,-0.2830218139676392,0.04296952095785482,-6256.166891876613,0.9999999999999999,0.34782608695652173,0.8445941438072717,0.6883848208123945,0.015265192702880157,0.015265192702880154,0.6127906009112137,-0.8168836186756071,-0.47427174937164607,0.07483130771697233,0.030116391265131905,-0.142316764012772,-0.35040001715906793,-0.49271678117184003,1.140057367740423,1.3808929324737906,1.1248030253888306,0.23879740923772635,104.29133999999613,0.044594605862336954,0.5199,,77.71157525648285,93.25389030777654,170.9654655642594,0.559500518948573,-1697.5283672694152,-0.26843679747033095
edlothiad_sammar_ist,0.5458419785973101,28.046986467187033,3464.3865812085414,26.95489191919478,53.90978383838228,80.86467575757706,0.5000000000000675,67.05907834115429,0.020250200974043304,0.0039128073589947705,0.24005359889104497,0.0,0.44394044596155113,0.15240807742521115,510.24197907541793,-0.9999999999999999,0.005714285714285714,0.07950701103472953,0.08091053895586962,0.0025174386100951024,0.0025174386100951024,0.4777767674796111,-0.4249951143109596,-0.003248437298277993,-0.2056135955450592,-0.10029725609521359,0.8655448050470711,0.6497575709771504,1.5153023760242215,0.4505905486812402,0.5496635920014495,5.862406045767338,0.4824824231309648,39.918640000003506,0.014959013268071359,0.5609,,17.26881409391683,34.537628187829,51.80644228174583,1.909037508203856,161.099521543068,-2.4075114223955696
eglan_adar_celeb,2.135340159941479,117.18183532784695,5624.851765933347,102.15361616161681,81.72289292929054,143.01506262626208,1.2500000000000444,163.68403380540838,0.020903226338685518,0.009129644364562055,0.11279849145064808,0.0,1.0722800672650066,0.23296120923991412,3618.206400937067,0.8999999999999998,0.0,0.4926518256899811,0.2461159881625887,0.026100297239653462,0.026100297239653465,0.49603020195851855,-0.38814830367293535,0.11533653768681355,0.45667896894015647,0.14726509427578155,0.7361840639432947,0.7144866244959418,1.4506706884392369,0.5076055646501508,0.5178516331275052,7.140048233721144,2.6243433781848706,123.48294000000169,0.06105033140819487,0.2236,,83.48611977902648,66.78889582321881,116.88056769063589,2.4192835702860602,182.52100080829447,-2.039546092039094
eglan_badhor_galas,2.4254599427604826,1893.187506859529,15093.319997101005,713.25122424242,384.058351515152,1042.4440969696952,1.8571428571428437,622.222921719357,0.0034005689164244837,0.674912472262913,10.0,-0.049584504512459555,-0.4523660612705078,0.02418277638037918,5707.84962351207,0.3,0.12643678160919541,0.27678346926240355,0.9572273757581505,0.0038893431539496846,0.0038893431539496833,0.8747238687858435,-0.9980075430856361,-0.3731440439269237,-0.022822315071039823,0.010802068881873812,-0.24464917746896114,-0.4540887326225833,-0.6987379100915446,1.2527363260122486,1.5192718570296593,1.077699894344729,0.8019559298316067,1103.4712200000067,0.4063091833204418,0.7218,,414.24742957510745,223.05630823275177,605.4385509174673,-0.2570759857202839,2982.0080440517063,-0.17075254545588933
eglan_baneth_haudh,0.6942543506080372,49.48137857298898,100000.00000000001,46.25377575757739,69.3806636363588,115.63443939393619,0.6666666666667366,109.07889539761278,0.015009679517770028,0.0022851516642285697,0.21927985811640843,0.0,0.001013993043447444,0.00018846860174652754,1285.859173161006,0.8999999999999998,0.0,0.35015299520535415,0.07912266037074304,0.011513532240256523,0.011513532240256521,0.753105147584,-0.34154816547248734,0.002449391705767467,0.00045613877552899966,0.0001223107035836923,0.0008554930094709914,0.0006874544233929702,0.0015429474328639827,0.9992123721614652,0.9993670314861757,2.7168948019250037,1.3071794178593985,72.02578000000358,0.031458323970190015,0.3108,,35.28667665362938,52.930014980438514,88.2166916340679,2.9268229207941436,125.01025156174143,-2.641084780706906
eglan_baneth_lacha,14.00667168095838,217.60460490876122,12288.11584235912,273.33536363636085,488.09886363636906,683.3384090909094,0.5599999999999881,859.198555151678,0.05124354015015978,0.25258075907815336,0.1590219700645672,0.0,-0.04047658923387488,0.03407958276396538,140314.17036152456,0.7,0.01282051282051282,0.6152381479433964,0.7373807909978699,0.026564602469012506,0.02656460246901251,0.33862434302885347,-0.9722739828378925,0.3007016165096412,-0.048602405477760804,0.012628519881139026,0.07596204143232697,-0.044523875472291835,0.03143816596003518,0.9324277357007179,1.0418604453735985,-0.9218161832956606,0.5394101085645794,1239.3358999999982,0.6411889771254827,0.1731,,233.00261157306355,416.0760920947652,582.5065289326651,0.9301687723515344,4253.036158135802,-0.5975997341849892
eglan_dam_saelor,0.9222217678023512,148.99077111712188,9761.326537987072,194.08239393939584,252.3071121212124,388.1647878787844,0.7692307692307759,405.0793262482095,0.0047517023521995725,0.13990977992777362,0.10368441430109604,-0.7782890203001889,0.08736853069774866,0.04073837515183275,5018.431838451791,-0.3,0.028169014084507043,0.4138849831704006,0.6319149889732307,0.008292364235659518,0.008292364235659518,0.9339986501211623,-0.9101083472836652,0.10854028400386781,0.09358481723954724,-0.0075590753856226815,0.09164527590110816,0.05595346741822739,0.14759874331933565,0.9190558200763241,0.9497703618353738,-0.2962697006123074,0.6736113258822589,395.8260599999994,0.20600750790159483,0.4014,,138.49178959568707,180.03932647439163,276.9835791913689,2.0646217174093806,812.6133894495033,-0.8541519234318531
eglan_glamog_lam,1.5072174274069456,21.562872714134528,5574.491793243888,19.228337373737304,38.45667474747461,57.68501212121191,0.5,37.17404802403234,0.07838521855069762,0.015229495917898784,0.27054732796726,0.0,0.2707052424841212,0.18511406463849966,1254.3980730112162,0.9999999999999999,0.007352941176470588,0.19282209000999967,0.06196857456096391,0.0012593143903852151,0.0012593143903852151,0.36737821038447743,-0.47155646971336895,-0.004523843217679318,0.17864420242602064,0.12157692750610989,0.19227230836499337,0.06636506562686223,0.2586373739918555,0.8377049402729625,0.9407061293211203,7.56524623736261,2.683528715779096,70.69789999999921,0.03713894696873585,0.4965,,12.848872284488676,25.697744568977352,38.54661685346603,1.0705948069238356,310.4713630582323,-1.8173144426514247
eglan_imrad_hervenn,1.0478553047349857,41.63958611825867,3151.1621960978428,66.6585969696971,44.43906464646716,88.87812929293432,1.499999999999918,64.45669018082407,0.0157197323731752,0.007130457425082464,0.18765704368558214,0.0,0.3073420154715506,0.07730376264685265,1228.0227100196616,-0.9999999999999999,0.0,0.28304995257060006,0.06066709769208081,0.01947842484113163,0.019478424841131624,0.47178360691670385,-0.3073404505228674,0.009188640158715226,-0.13954703828248222,-0.053873991169481085,0.6207292913331085,0.43091794308445186,1.0516472344175605,0.5645576328535549,0.6724079240303632,6.77759525080967,1.7409363573973988,51.514240000004065,0.02341839832703574,0.3558,,49.165508902269586,32.77700593484818,65.55401186969635,2.1871224806371963,156.33495384721346,-2.1468825479765163
eglan_lebdas_haradrim,0.7644498589355145,31.376260692410447,4344.444045262986,39.39752121212223,26.265014141412394,52.53002828282479,1.5000000000001386,54.0542445960793,0.019403501423848484,0.0077335323183561145,0.18627723988492395,0.0,0.5409868929453077,0.15165917481739694,576.5955329084919,0.9999999999999999,0.0,0.25271596459377804,0.1119749747575808,0.0164864538177198,0.0164864538177198,0.608562599438055,-0.2174389654453241,-0.017451089155570882,0.11965114063602766,0.10420951620043802,0.5219792814382792,0.3744578283302088,0.8964371097684878,0.6183128715948475,0.7082993914539294,2.139542247782477,1.1691624147189668,44.34870000000228,0.03411128311256806,0.4203,,27.738872922708037,18.492581948470317,36.985163896940634,2.1686701922308917,102.34206877344467,-2.1116220390612366
eglan_raug_salph,1.907663930303656,15.938539576092126,5750.019255018107,22.944090909091756,22.94409090908448,45.888181818176236,1.000000000000317,33.08677908124848,0.08314401899217244,0.011393090670538958,10.0,0.0,0.04703189866691636,0.02187106649815791,1468.644401446451,-0.3,0.006134969325153374,0.37926331516213746,0.0442222453398062,0.0019968536683050587,0.0019968536683050587,0.2979195261038015,-0.06880934516107623,-0.007660038584795815,-0.057206713467031295,-0.005929299489711543,0.12633211425579435,0.08054150376255462,0.20687361801834905,0.890158112784437,0.928503186447537,15.354921795172036,3.7265714418276015,61.84333999999217,0.02722619102649262,0.261,,18.195155360104483,18.195155360098713,36.390310720203196,2.207238872813968,100.81362629289019,-1.9433584082071942
eglan_sador_galadhrim,0.8281937180807445,21.11860909981424,6009.598691496884,32.94219797979895,16.471098989903112,49.41329696970206,1.9999999999995584,0.27929192626074006,0.025140815393939878,0.01814129548920586,10.0,0.0,0.6974159178616904,0.47342307550560775,79.77745729127062,0.9999999999999999,0.01694915254237288,0.5135098945558464,0.09838434401433677,0.02701738711940905,0.02701738711940905,0.47111986212136464,-0.1954447720944123,-0.0037593356884401147,0.31870169026494194,0.3228073162035086,0.24116132731899753,0.20223984128357114,0.4434011686025686,0.8008210293358252,0.8300496360583812,4.806714862133041,1.9864828572703375,72.49236999999994,0.04445642407135161,0.5571,,21.156122265621313,10.578061132812993,31.734183398434304,1.4711100573703213,24.84873217404747,-1.7413316787981028
eilian_daen_lebed,0.7999249821238433,243.1487986038257,9680.213447320295,244.74700000000303,190.35877777777932,353.52344444444316,1.2857142857142911,217.06130062647262,0.003268375024510345,0.17910623286302554,0.3633326553620603,0.0,0.0011256149713710223,0.037333383992203956,1784.0452947114559,-0.9999999999999999,0.10344827586206896,0.38718965851530923,0.4213427683879084,0.04786589264838822,0.04786589264838824,0.8937920920498602,-0.9475325993069446,0.05406581298931002,-0.0316609931850154,-0.025569093957779454,0.1088321870327554,0.04355194676264987,0.15238413379540527,0.9046219579285648,0.9606810438581203,0.6147111487425816,-0.6039760538829863,1174.4139400000058,0.43622558657047483,0.9208,,127.41930445647806,99.10390346614918,184.05010643713203,0.4191933303816925,1515.9304757666152,-0.746889298097381
eilian_hud_lossen,4.705618677000998,29.90722633233751,7328.505626826013,25.295307070708077,25.295307070708077,50.590614141416154,1.0,50.28867719378139,0.1860273395316911,0.009900637970273381,0.2309966565186146,0.0,1.0957928133817902,0.3382998508837219,2477.858009966063,0.9999999999999999,0.020618556701030927,0.20323376606841548,0.11631448911302315,0.009936504642362096,0.009936504642362098,0.17548487989722195,-0.37539237543484455,-0.01004117985912802,0.44936016238361154,0.2388793257609204,0.7313533527829488,0.6400009665820517,1.3713543193650009,0.5098690600993105,0.5546252191998334,9.746100157636866,3.1629070650959576,32.643700000000536,0.026070791907183054,0.2667,,19.969453754407578,19.969453754407578,39.938907508815156,1.1802163167699016,177.57145714702085,-2.0043367758762978
eilian_perian_glamor,9.5315229122173,195.7058355284499,22623.823858576485,112.63150303030125,206.49108888889168,281.57875757575675,0.5454545454545294,329.17497518056746,0.08462572775623028,0.08288643670064338,0.0493465563287746,0.0,-0.18931913990498878,0.02141900867011919,26686.206317197724,0.8999999999999998,0.0,0.22545927059469031,0.4301259726924696,0.031232555991530662,0.031232555991530662,0.3624986334756134,-0.9293825190438314,-0.010932890948097487,0.003946558430610564,0.013718462023875461,-0.11033936443436607,-0.2050171279253636,-0.31535649235972985,1.1069697312260842,1.207832889006159,-0.27337002617168427,1.062092634328486,731.9474999999948,0.39385476844359724,0.4641,,76.92883206768748,141.03619212409788,192.3220801692212,-0.785637438012827,5772.707044985641,-1.0815165251026173
eilian_pilin_fang,3.123012273981483,110.84643186550724,10600.46252487046,112.58864848485246,75.05909898989921,168.88297272727505,1.5000000000000484,177.76513837628065,0.027738251733269978,0.007443200188403526,0.2660686794176337,0.0,0.35273389609309463,0.21971847746730286,8026.230153442803,0.9999999999999999,0.02142857142857143,0.2692062320257772,0.11488102703619911,0.02075775914467475,0.02075775914467475,0.5069076067075238,-0.4081182411809986,0.026415687853750792,0.10133726576919322,0.14132043842070605,0.15171982164766462,0.15490087860490337,0.30662070025256793,0.8695850632874289,0.8670410279436388,15.04637196752709,3.6821274676767395,86.75615000000107,0.04670052048414227,0.1536,,97.59764951876947,65.06509967917755,146.39647427815106,2.81751832437244,191.836211094261,-2.1282402419469166
eilian_pod_firiel,0.779080603415113,34.81710350826394,7703.304809819107,56.16444242424768,56.164442424240406,93.60740404040553,1.0000000000001295,59.76755878215671,0.013871420596152187,0.006247360529215751,0.14965654555075902,0.0,0.12146426874763114,0.04097882500451603,628.7159246893531,-0.9999999999999999,0.0,0.2522412344268894,0.10499949366865488,0.02834370257001227,0.02834370257001227,0.697879530234482,-0.32299169855689447,-0.0040947903368313944,-0.07835695156595605,-0.028300186103281007,0.17331490305822533,0.18912476913849852,0.36243967219672385,0.8524600570092572,0.8401369626572269,3.746383002851166,1.75186009634055,41.18726000000606,0.022222223421205937,0.09443,,51.31844195083073,51.31844195082409,85.53073658471125,5.372619400972583,5.725643560943007,-2.204303361094103
eilian_suil_raef,1.5129333931269582,372.59075374048064,11111.667154634759,325.49851515151386,232.4989393939395,441.74798484848725,1.3999999999999937,-1035.015231113521,0.004648050060758999,0.7935594443366553,0.9380388809059608,0.0,0.42337159359003473,0.05070726111064682,-6429.673861418052,0.9999999999999999,0.4726027397260274,0.6783517166232534,0.8747501289171111,0.0005003552749310836,0.0005003552749310837,0.9040407560650472,-0.613945793361771,0.49300135435009684,0.029563537138630247,0.031240111341859247,0.41421401498128446,0.3729029707160602,0.7871169856973447,0.6828328308919647,0.709314457222287,-0.0552534734991843,0.7175441911881801,373.9326799999981,0.16245655948468432,0.5248,,213.4696452987368,152.47831807052697,289.70880433400265,0.9463475695605132,-1777.5838990882135,-0.10042053480113575
eilian_tathar_hend,0.7452235975103295,300.36250373859787,17666.2007137922,244.8394060606006,632.5017989898988,775.3247858585892,0.3870967741935398,664.4489277756271,0.003043724086333872,0.3196531491085766,0.07672449132481918,-0.2911625837946047,-0.0770012486023057,0.040541085622854446,4597.296435759702,-0.09999999999999999,0.0,0.1618137699013237,0.6604123450534124,0.009272832764769708,0.00927283276476971,0.8841204163506443,-0.8771840258763969,0.057629468090448284,-0.05295334889766171,0.0003763457080994591,-0.012032455066808721,-0.03237248867652404,-0.04440494374333284,1.0111439368413957,1.0302651166632526,6.607933301800992,0.43096351422414847,711.2877099999969,0.3521356856251733,0.4144,,173.10478369669158,447.1873578831298,548.1651483728713,2.2269510430553807,793.2964166328165,-0.49532101133638556
eirien_Druadan_ingem,0.5644684078640603,180.52731456993394,9062.707670832633,186.23190303030424,159.6273454545444,292.65013333333627,1.1666666666666818,315.74744618760656,0.0030309973676862887,0.03499383767176444,0.07470826232123284,0.0,-0.07050641708271368,0.023714838474172346,2425.024260158527,-0.09999999999999999,0.0,0.2668088011046224,0.325501701866266,0.017927298049113635,0.017927298049113635,0.5445033034618436,-0.885928435673783,0.0257255514317744,0.04670924464913125,-0.004400889778770935,0.0015397836580267605,-0.08537852053514816,-0.08383873687712148,0.9985828120017279,1.0818110376652328,1.008803654555491,1.13551711122165,133.375039999999,0.05063879083222284,0.866,,99.80273474292831,85.54520120822315,156.83286888174504,0.9308054116885864,1822.8640610943028,-1.4560084146898795
eirien_cenedril_nur,1.0947427510725827,1684.274720216264,12362.2260580526,756.9083666666702,305.98423333332903,934.0571333333282,2.473684210526362,989.0426860306802,0.0014463345885495926,0.7077981104310611,10.0,-0.05278015959162663,0.2844655082333547,0.004106973315712517,6117.433255929736,0.8999999999999998,0.0,0.43532967326097827,0.9483030275777653,0.000748178296894301,0.000748178296894301,0.8862893569605489,-0.9912163404536709,0.2171529274360364,0.0058261831311746115,0.0027819686506504572,0.29468075522148446,0.27908665088805673,0.5737674061095412,0.7623031211079143,0.7733308572743788,4.295021312900502,0.8523383120138877,1151.9973600000012,0.7225548846609743,0.9922,,379.93593347388327,153.5911220426308,468.857109393298,-0.08346374980699887,6034.5190337628455,-0.15009060049500447
eirien_faen_tobas,1.2893082059844083,1205.309740064584,10226.697430656433,614.7504080808067,709.3273939393912,1158.568076767675,0.866666666666668,1182.379650355469,0.0020972872714464853,0.3077321920471024,0.14173998749173838,-0.779462677644714,-0.11850780034470035,0.0742532359261581,10574.69792679382,0.9999999999999999,0.0,0.3161801361321764,0.8756835463241435,0.001537494827790703,0.0015374948277907033,0.7137351436933125,-0.9965456181299742,0.07809868797217968,0.10352298153134465,0.052491446644460704,-0.07260136407129228,-0.2229982780488604,-0.2955996421201527,1.069154690588515,1.2280026704049596,0.4266281639276306,0.4231427734244157,1140.7653999999966,0.48734404987328095,2.504,,175.44246805959094,202.43361699183538,330.64157441999856,-2.2699305180199367,66356.49385807938,-0.511827068161479
eirien_hub_bass,4.377193389084311,476.74900417029056,18002.996326227338,236.93211111110577,135.389777777782,372.32188888888777,1.7499999999999059,-1146.9233921417847,0.01847446244646717,1.0405984414248683,0.45238106238741116,0.0,-0.15261828943900563,0.01974338377416459,-21739.52244930414,0.8999999999999998,0.45054945054945056,0.43217235664569026,0.6968596889290043,0.12623194847714594,0.12623194847714592,0.7552625859568391,-0.43357435552327067,-0.7509113770503908,0.027951841203602723,0.013355157693648199,-0.06099910167530049,-0.17738331516334993,-0.2383824168386504,1.0577904472964132,1.1774794221756348,-0.775428487098285,-0.1334802606714074,1155.2681400000001,0.34476384681474875,1.335,,101.46985486556993,57.98277420890022,159.45262907447014,-2.2320216272765774,-38802.78666167315,0.017283171505442514
eirien_lunt_rist,0.887957817871615,46.524714450464884,4952.815712600176,68.05566060605634,45.37044040403998,90.74088080807996,1.4999999999999198,86.6743266406708,0.013047523306130317,0.01531108413507765,10.0,0.0,0.7010973968637051,0.36500409890027263,1516.754820411743,0.9999999999999999,0.0,0.4093460373656853,0.052654804393535745,0.014107057166353134,0.014107057166353137,0.563328877852174,-0.4178233732894534,-0.0030684073763022836,0.16310965245100628,0.238624613461359,0.46289648348193413,0.3617465371565346,0.8246430206384686,0.6528920893832957,0.7166405611032581,6.730387079352084,2.14131359512081,41.4615399999966,0.01846151064939209,0.3739,,49.53465361820827,33.02310241214061,66.04620482428122,2.2594419597428037,213.17990517641869,-1.814994028669736
eirien_minuial_nim,0.32920509450779756,684.820433129816,590.7135351924542,500.54967272726935,375.4122545454593,719.5401545454515,1.3333333333333075,1042.204928766447,0.000657687163621759,0.09412305205621121,0.2687882172235252,0.0,2.1951691619175664,0.3969718526612569,2104.141620996518,0.9999999999999999,0.0,0.444862635099088,0.6585337255893821,0.0024532782020823944,0.0024532782020823935,0.7203876591488871,-0.5427625380031857,0.41672906426775974,0.3358966553101981,0.27252721974881944,0.752750170410556,1.75120586559766,2.5039560360082156,0.49991933256069365,0.19930475204783193,4.434799418778138,1.3798520011124615,1191.5204999999987,0.3847150047022247,2.133,,159.7668920291316,119.82516902185104,229.66490729187728,-0.4396384438850658,9582.16835978682,-1.0263039941186172
eirien_riel_aegas,2.5804155866103815,80.26960898803686,5649.921852803892,66.0723939393938,88.0965252525275,110.12065656566119,0.7499999999999793,115.10231831884674,0.03905436798577812,0.00549615822045597,0.1321474204566484,0.0,1.2027987109950045,0.24662277851499906,3104.3324812337355,0.6,0.0,0.2522736940751639,0.09397693949609565,0.021322270430098746,0.021322270430098753,0.4815006015977057,-0.45304346479717206,0.008903631746541036,0.7548237420818213,0.1122152936045035,1.1183284729494714,0.7863357570720164,1.9046642300214878,0.3570003244591687,0.48469182764006796,10.506264925968562,3.2544461676071714,89.406879999995,0.041005013325601615,0.1667,,56.63186246626708,75.50914995502485,94.38643744378263,2.8481105456692726,87.30404262615589,-2.2599406945140394
eirien_saer_tegilbor,0.7153014581875107,550.2684352760982,8597.997622045932,334.6081090909138,557.6801818181775,752.8682454545415,0.6000000000000131,413.49650062447824,0.002137728999248974,0.2805649179988807,0.0945556076852849,-0.31122303713979194,0.41286459285369803,0.10483695738545755,1492.2457351675796,-0.7,0.16891891891891891,0.7942713577806102,0.8186900275500236,0.008411846165041958,0.008411846165041956,0.8469978888688925,-0.8099933659131217,-0.2888735027820639,0.037148373105024834,-0.05607237327057965,0.4799228707131948,0.4402006232093465,0.9201234939225413,0.6427333746376426,0.6666835675053934,1.8481742225927542,0.4116480542826221,393.19112000000314,0.14243387533689936,0.8217,,183.67904105556008,306.1317350925935,413.2778423750022,0.7875697375133974,1010.004574913412,-0.5519666328004097
eirien_thul_gwaun,3.040506440569939,2144.901193066022,23876.37092234284,379.15073939393915,0.0,308.05997575757647,0.0,321.25348370296473,0.008019254941794642,10.0,10.0,0.0,0.35942436981814907,0.0,3125.194024667004,0.0,0.0,0.6066005408972597,0.4611411412242712,0.008399601968712207,0.008399601968712206,0.8028188573598753,0.0,0.04452915333416875,0.0,0.0,0.3656295290844375,0.35942436981814907,0.7250538989025865,0.7140821685284874,0.7181749487514119,2.161811034184155,1.331178209502299,419.2425399999993,0.17870562565515893,0.3865,,273.4588816400571,0.0,222.18534133254704,0.851276646547346,469.2674152664049,1.0000000000434295
eirien_uan_Mirion,1.413231058571248,500.4011106127565,100000.00000000001,642.4743515151495,321.237175757582,856.6324686868684,1.9999999999999547,546.3388027571699,0.00219966922451989,0.24676772920429194,0.08998143507282996,-0.5761367562222918,-0.003235124082231705,0.0014602469278547855,7513.704471014894,-0.8999999999999998,0.10377358490566038,0.4493413359940132,0.8613060732735104,0.00798983190493099,0.00798983190493099,1.1790515217506765,-0.9909201666447228,-0.29469225631083645,-0.0010373202698176621,-0.0009812527224327013,-0.0005982459022269626,-0.0017780235557969767,-0.0023762694580240122,1.0005511566696164,1.001638961846072,6.139327316523712,0.7706028504587763,691.4530799999993,0.26090533994952186,0.7314,,371.07216790756,185.5360839537842,494.76289054341476,0.3007253884638469,4030.4244120080266,-0.6077116335792817
eirien_uir_pent,1.2365424649679624,661.1432714381797,9054.059897549761,609.2548848484876,0.0,571.1764545454571,0.0,480.49801797921685,0.0020295979494287875,10.0,10.0,0.0,0.3942166136092503,0.0,3257.2373645757175,0.0,0.04081632653061224,0.28587705097078725,0.8789314942959386,0.03451033434414145,0.03451033434414144,0.8351798436261996,0.0,0.11194453231076654,0.0,0.0,0.3534072932212171,0.3942166136092503,0.7476239068304675,0.7221660747933089,0.6955259763360508,-0.8014671905808499,0.579977909189414,468.61859999999433,0.3729293335716466,0.4071,,432.9862020101539,0.0,405.9245643845193,1.715644437725198,542.4785837980553,1.0000000000434295
eirien_uruk_cirdan,0.4341738256825341,35.32456120654533,3398.759147490119,52.90847878787463,26.454239393940952,79.36271818181558,1.9999999999997249,67.1649079625806,0.008206129445211652,0.0170454239545064,10.0,0.0,0.6009551626886618,0.07757491261211112,459.3047538854485,0.7,0.005681818181818182,0.16254277997590652,0.07228304880817252,0.018575439941002653,0.018575439941002653,0.5991469228353238,-0.29933351792488894,-0.0467815390500779,-0.002585965518452693,0.04529018734015808,0.6661323512825967,0.5532166566299853,1.219349007912582,0.5414359138730926,0.6007770545832324,11.647423980624927,-0.7961002051749935,17.724270000006072,0.006767649889193473,0.505,,35.15513540722567,17.57756770361525,52.73270311084092,2.3850883200102913,117.59855196581469,-1.7683921670313574
elu_agarwaen_gwachaedir,0.8265705601953324,191.84640148414258,7647.837671866294,292.54206060605793,219.4065454545489,414.4345858585875,1.3333333333333002,663.8185293587102,0.002825475962269939,0.13727584853149347,0.13831801954691372,-1.0587066056301018,0.2559199428334757,0.025949983509692257,4821.954630043808,-0.6,0.04487179487179487,0.4048869877092834,0.7191633186974408,0.0778867585267077,0.07788675852670769,0.8723173922909998,-0.9651853888627873,0.019550548050251092,0.008850748948180165,-0.014555226865811954,0.2575054313920663,0.26791873520794157,0.5254241666000078,0.7888561713580828,0.7813264128007843,0.9399939977648843,0.40150797291935775,846.931660000002,0.35091836988372,0.4158,,206.6266849880336,154.97001374102905,292.72113706638476,2.107161615947378,837.6807595095815,-0.8624058599791887
elu_bronwe_lavan,1.6565588167496343,875.2593948237042,10723.579761424635,347.62542222221964,426.63120000000345,742.6543111111096,0.8148148148148022,689.9786532367583,0.004765355784855915,0.7813547976240635,10.0,-0.029547666858100206,0.36330813211878815,0.022179444758676056,6204.391250158005,0.7999999999999999,0.0,0.15097268586852855,0.9747349371726101,0.0024337467288558096,0.0024337467288558096,0.6958818380025468,-0.9931216889292195,-0.03323267976120875,0.021894744104477892,0.013924261681787321,0.42529580142781764,0.3410500057379797,0.7663458071657975,0.6758988062829585,0.730432347232759,-1.5331051061748917,-0.16218373407627595,640.0397200000007,0.40915030891488274,1.166,,160.4918846824652,196.96731301939218,342.86902636708663,-0.8833714309322764,8449.692195286432,-0.10715171632079537
elu_certh_lam,0.5083076846550392,262.59736644892894,7311.500222054588,472.2645313131361,202.39908484848274,607.1972545454482,2.3333333333333814,206.93538922067953,0.0010763198397340675,0.1308844298457071,0.3132576931560377,0.0,-0.012031629560834287,0.029564615205761247,860.9622375914232,-0.9999999999999999,0.06741573033707865,0.3167252316330654,0.664081489957468,0.020784480315124365,0.02078448031512436,0.9009531373089915,-0.49751114579895384,-0.3200421721812681,-0.036763553413231835,-0.02073604322883714,0.10025516415896335,0.027374847327158107,0.1276300114861214,0.9117965284261784,0.9751020311253357,4.696200477476569,0.5607118144149947,1458.0930200000003,0.43660905880847634,1.462,,191.82149931484003,82.2092139920726,246.62764197621783,-0.0915383192943452,1842.7768835113168,-0.8831120112027893
elu_edlothiad_minai,0.847165597678438,356.68583083684734,100000.00000000001,297.05157575757767,267.3464181818199,475.28252121212427,1.1111111111111112,653.8490433591779,0.0028519141685005088,0.05060232025726877,0.1753607292819216,0.0,-1.0310217656121919e-05,0.00027282045697894124,6407.448454021847,-0.6,0.0,0.5588999374898111,0.4341108634944659,0.007714594245985067,0.007714594245985067,1.0678094247357832,-0.5333464749260539,0.09109734139606886,-0.0006748568906014189,-0.0001667283006905329,0.0009621189346716443,0.0004311020433687924,0.0013932209780403875,0.9991142482232348,0.9996030191623048,7.630525470094845,-1.2186037706028356,649.8828499999945,0.2209876589808244,1.78,,106.85308480488405,96.16777632439563,170.96493568781446,-1.0732403755883457,20324.17660566759,-1.2958295605099976
elu_guldur_baneth,0.7677125993519097,196.5388490434738,12048.404285188852,126.51415757575887,221.39977575757803,316.2853939393972,0.5714285714285714,313.12104001291414,0.006068195165368667,0.024716723001243675,0.1431760395666775,0.0,0.11769445913931113,0.02094753406457891,3387.1903609777755,-0.3,0.006211180124223602,0.3104080996769377,0.3641706686155908,0.012998729874417757,0.012998729874417757,0.6875024840829485,-0.6747347380628367,-0.03848825875668618,-0.05622504548719036,-0.00494081048751004,0.14023364394934917,0.15065581598255862,0.29088945993190773,0.8788333767847174,0.8704376616812641,3.157554408037739,1.2507875988209345,781.2087000000029,0.24948976844656476,1.141,,59.09115253421713,103.40951693487997,147.72788133554283,-0.0013271898239481383,4417.45172993422,-1.6070090919353748
